dataType,text,label
crime,ASSIST EMS,6
crime,ASSIST FIRE DEPT,6
crime,ASSIST OTHER POLICE AGENCY,6
crime,ATF TASK FORCE,6
crime,AUSTIN CARES - CIT,6
crime,AWOL,6
crime,CPS REFERRAL,6
crime,CRIMINAL NONSUPPORT,6
crime,DANGEROUS ANIMAL,6
crime,DART,6
crime,DEATH DUE TO NATURAL CAUSES,6
crime,DECEASED PERSON,6
crime,DEPENDENT AND NEGLECTED CHILD,6
crime,DESECRATION VENERATED OBJECT,6
crime,DESERTION,6
crime,DIRECTED PATROL,6
crime,DISTRICT REPRESENTATIVE,6
crime,DNA LAB-BODE CELLMARK,6
crime,DNA LAB-CAP LAB,6
crime,DNA LAB-SIGNATURE SCIENCE,6
crime,DRONE INVOLVED,6
crime,EDP TELEHEALTH,6
crime,EXPLOSIVE ORDNANCE DISPOSAL,6
crime,FEDERAL CASES,6
crime,FEDERAL VIOL/OTHER,6
crime,FIELD OBSERVATION,6
crime,FOUND ADULT,6
crime,GANG SOURCE DOCUMENT,6
crime,ILLEGAL LABELLING OF RECORDING,6
crime,IMMIGRATION HOLD/ARREST,6
crime,IMPOUNDED ANIMAL,6
crime,INJURED ANIMAL,6
crime,INVASIVE VISUAL RECORDING,6
crime,METRO TAC REG 2,6
crime,METRO TAC REG 3,6
crime,METRO TAC REG 4,6
crime,MISSING ADULT,6
crime,NIBIN BALLISTIC INFO NETWORK,6
crime,NIBIN LEAD,6
crime,NIBIN-NOT FOR FORENSIC ANALYSIS,6
crime,OTHER FIRE,6
crime,OUT OF CITY MISSING PERSON,6
crime,OUT OF CITY OFFENSE,6
crime,PICK UP ITEM/EVIDENCE,6
crime,RECOVERED RUNAWAY-SAFECARES/RST CONTACT,6
crime,REGISTERED SEX OFFENDER,6
crime,REQUEST TO APPREHEND,6
crime,REQUEST TO LOCATE,6
crime,ROBBERY INFORMATION,6
crime,SEX OFFENDER COMPLIANCE CHECK,6
crime,STRUCTURE FIRE,6
crime,SUICIDE,6
crime,SUSPICIOUS PERSON,6
crime,SUSPICIOUS PERSON   (ATTEMPTED),6
crime,SUSPICIOUS VEH,6
crime,TEST CODE - FOR TESTING ONLY,7
crime,VEHICLE FIRE,6
